gene	rep1	rep2	rep3	mean	variance	rank	percentile
KNV87_000514	227	786	291	435	93600.33333	12029	67
KNV87_000515	180	453	204	279	22851	10829	60
KNV87_000516	318	568	287	391	23737	11741	66
KNV87_000517	88	335	94	172	19854.33333	9549	53
KNV87_000518	2544	3486	2767	2932	242342.3333	16495	92
KNV87_000519	0	0	0	0	0	1	0
KNV87_000520	2	0	3	2	2.333333333	3424	19
KNV87_000521	555	1254	926	912	122304.3333	14057	78
KNV87_000522	2	3	3	3	0.333333333	3805	21
KNV87_000523	13	27	26	22	61	5981	33
KNV87_000524	199	271	223	231	1344	10290	57
KNV87_000525	97	129	104	110	283	8562	48
KNV87_000526	941	1873	1130	1315	242732.3333	15001	84
KNV87_000527	975	1615	1064	1218	120187	14804	83
KNV87_000528	214	207	214	212	16.33333333	10054	56
KNV87_000529	147	205	181	178	849.3333333	9624	54
KNV87_000530	964	1212	1632	1269	114021.3333	14911	83
KNV87_017238	883	1903	940	1242	328503	14853	83
KNV87_000531	2139	2934	2413	2495	163090.3333	16257	91
KNV87_000532	205	273	325	268	3621.333333	10713	60
KNV87_000533	314	306	464	361	7921.333333	11536	64
KNV87_000534	5937	10532	12031	9500	10082977	17530	98
KNV87_000535	41058	69890	40665	50538	280923216.3	17866	100
KNV87_000536	337	547	535	473	13908	12260	68
KNV87_000537	5686	9885	7716	7762	4409510.333	17435	97
KNV87_000538	3975	4533	3193	3900	453081.3333	16876	94
KNV87_000539	0	0	5	2	8.333333333	3424	19
KNV87_000540	622	701	582	635	3667	13099	73
KNV87_000541	19	41	38	33	142.3333333	6515	36
KNV87_000542	246	453	232	310	15314.33333	11155	62
KNV87_000543	2773	4623	3117	3504	968145.3333	16740	93
KNV87_000544	13	20	16	16	12.33333333	5642	31
KNV87_000545	636	983	942	854	35954.33333	13876	77
KNV87_000546	97	118	137	117	400.3333333	8702	49
KNV87_000547	391	733	443	522	33961.33333	12561	70
KNV87_000548	181	311	158	217	6806.333333	10119	56
KNV87_000549	219	325	280	275	2830.333333	10788	60
KNV87_000550	189	355	217	254	7897.333333	10546	59
KNV87_000551	53	97	97	82	645.3333333	7992	45
KNV87_000552	148	452	242	281	24225.33333	10839	60
KNV87_000553	414	438	332	395	3089.333333	11762	66
KNV87_000554	554	646	583	594	2212.333333	12925	72
KNV87_000555	906	1043	861	937	8986.333333	14129	79
KNV87_000556	116	98	137	117	381	8694	49
KNV87_000557	312	752	347	470	59808.33333	12243	68
KNV87_000558	128	255	184	189	4051	9763	54
KNV87_000559	170	366	247	261	9751	10635	59
KNV87_000560	9136	13479	9043	10553	6424732.333	17579	98
KNV87_000561	1435	2183	1483	1700	175301.3333	15584	87
KNV87_000562	292	459	453	401	8974.333333	11812	66
KNV87_000563	86	145	150	127	1267	8874	50
KNV87_000564	429	728	519	559	23530.33333	12768	71
KNV87_000565	69	175	94	113	3070.333333	8610	48
KNV87_000566	93	166	108	122	1486.333333	8792	49
KNV87_000567	588	917	707	737	27750.33333	13508	75
KNV87_000568	11	8	6	8	6.333333333	4883	27
KNV87_000569	130	276	184	197	5449.333333	9849	55
KNV87_000570	563	733	806	701	15546.33333	13365	75
KNV87_000571	2025	1863	1845	1911	9828	15800	88
KNV87_000572	231	303	198	244	2883	10438	58
KNV87_000573	77	116	103	99	394.3333333	8342	47
KNV87_000576	16202	17107	22596	18635	11971897	17722	99
KNV87_000574	0	0	0	0	0	1	0
KNV87_000575	0	0	0	0	0	1	0
KNV87_000577	2010	2199	1913	2041	21154.33333	15917	89
KNV87_000578	147	479	143	256	37189.33333	10582	59
KNV87_000579	314	583	392	430	19154.33333	11991	67
KNV87_000580	2616	2435	2320	2457	22267	16237	91
KNV87_000581	1195	1137	1013	1115	8644	14576	81
KNV87_000582	42	58	53	51	67	7179	40
KNV87_000583	83	109	161	118	1577.333333	8708	49
KNV87_000584	0	0	0	0	0	1	0
KNV87_000585	15	10	12	12	6.333333333	5324	30
KNV87_000586	893	2295	1317	1502	516977.3333	15328	86
KNV87_000587	15	20	24	20	20.33333333	5855	33
KNV87_000588	343	627	355	442	25797.33333	12068	67
KNV87_000589	421	623	469	504	11137.33333	12444	69
KNV87_000590	2601	3589	2726	2972	289423	16526	92
KNV87_000591	0	1	2	1	1	3062	17
KNV87_000592	3307	4787	3378	3824	696787	16844	94
KNV87_000593	5811	12598	7856	8755	12121993	17501	98
KNV87_000594	64	135	113	104	1321	8444	47
KNV87_000595	1286	1918	1486	1563	104341.3333	15411	86
KNV87_000596	32	73	53	53	420.3333333	7222	40
KNV87_000597	1408	1610	1453	1490	11246.33333	15309	85
KNV87_000598	118	960	282	453	199257.3333	12146	68
KNV87_000599	154	89	159	134	1525	8981	50
KNV87_000600	15	12	11	13	4.333333333	5358	30
KNV87_000602	305	436	384	375	4351	11626	65
KNV87_000601	0	0	0	0	0	1	0
KNV87_000603	99	139	102	113	496.3333333	8618	48
KNV87_017239	14	24	34	24	100	6094	34
KNV87_000604	6278	7951	8078	7436	1009176.333	17400	97
KNV87_000605	26	35	35	32	27	6483	36
KNV87_000606	3444	5770	3786	4333	1577249.333	17001	95
KNV87_000607	95	340	122	186	18046.33333	9723	54
KNV87_000608	445	1134	490	690	148580.3333	13326	74
KNV87_000609	22	45	31	33	134.3333333	6515	36
KNV87_000610	10	24	13	16	54.33333333	5599	31
KNV87_000611	125	144	126	132	114.3333333	8943	50
KNV87_000612	1073	2365	2056	1831	455172.3333	15723	88
KNV87_000613	961	1655	1156	1257	128110.3333	14889	83
KNV87_000614	44	86	54	61	481.3333333	7498	42
KNV87_000615	39	89	93	74	905.3333333	7801	44
KNV87_000616	2328	3261	3405	2998	341859	16535	92
KNV87_000617	3660	5656	5782	5033	1417129.333	17129	96
KNV87_000618	35	18	25	26	73	6203	35
KNV87_000619	134	1957	120	737	1116349	13507	75
KNV87_000620	442	1448	290	727	396017.3333	13468	75
KNV87_000622	609	890	938	812	31584.33333	13757	77
KNV87_000621	0	0	0	0	0	1	0
KNV87_000623	1288	1760	1601	1550	57672.33333	15398	86
KNV87_000624	985	1083	1006	1025	2662.333333	14355	80
KNV87_000625	669	763	748	727	2550.333333	13468	75
KNV87_000626	442	652	459	518	13606.33333	12529	70
KNV87_000627	338	453	375	389	3446.333333	11726	65
KNV87_000628	2	4	9	5	13	4378	24
KNV87_000629	10	48	18	25	401.3333333	6167	34
KNV87_000630	3	10	2	5	19	4378	24
KNV87_000631	2	6	3	4	4.333333333	4083	23
KNV87_000632	1094	1497	1209	1267	43096.33333	14906	83
KNV87_000633	0	0	0	0	0	1	0
KNV87_000634	14	41	11	22	273	5981	33
KNV87_000635	255	369	339	321	3492	11242	63
KNV87_017240	102	149	102	118	736.3333333	8708	49
KNV87_000636	0	2	0	1	1.333333333	2868	16
KNV87_000637	4225	5091	4026	4447	320630.3333	17026	95
KNV87_000638	5213	9716	5397	6775	6494104.333	17350	97
KNV87_000639	1301	1545	1416	1421	14900.33333	15188	85
KNV87_000640	38	53	96	62	906.3333333	7512	42
KNV87_000641	45	37	52	45	56.33333333	6970	39
KNV87_000642	837	1063	851	917	16036	14069	79
KNV87_000643	373	575	497	482	10377.33333	12311	69
KNV87_000644	449	635	498	527	9294.333333	12592	70
KNV87_000645	41	140	74	85	2541	8046	45
KNV87_000646	32	59	53	48	201	7096	40
KNV87_000647	23	22	17	21	10.33333333	5900	33
KNV87_000648	5	10	1	5	20.33333333	4444	25
KNV87_000649	4	13	9	9	20.33333333	4931	28
KNV87_000650	451	1411	550	804	278787	13736	77
KNV87_000651	156	301	167	208	6517	9993	56
KNV87_000652	11	13	14	13	2.333333333	5358	30
KNV87_000653	1	1	3	2	1.333333333	3424	19
KNV87_000654	0	0	0	0	0	1	0
KNV87_000655	17	37	29	28	101.3333333	6284	35
KNV87_000656	16	14	23	18	22.33333333	5724	32
KNV87_000657	124	164	124	137	533.3333333	9037	50
KNV87_000658	419	730	402	517	34099	12526	70
KNV87_000659	1	1	1	1	0	3062	17
KNV87_000660	17	11	6	11	30.33333333	5234	29
KNV87_000661	11	40	33	28	229	6306	35
KNV87_000662	59	162	114	112	2656.333333	8596	48
KNV87_000663	154	237	183	191	1774.333333	9787	55
KNV87_000664	558	797	565	640	18499	13122	73
KNV87_000665	466	817	484	589	39069	12899	72
KNV87_000666	672	1158	855	895	60249	14011	78
KNV87_000667	706	695	935	779	18360.33333	13655	76
KNV87_000668	126	173	161	153	596.3333333	9282	52
KNV87_000669	6	14	10	10	16	5098	28
KNV87_000670	1294	1528	1271	1364	20222.33333	15093	84
KNV87_000671	176	325	202	234	6334.333333	10328	58
KNV87_000672	7505	13019	6412	8979	12541882.33	17514	98
KNV87_000673	462	971	432	622	91750.33333	13033	73
KNV87_000674	76	66	83	75	73	7834	44
KNV87_000675	99	100	131	110	331	8562	48
KNV87_000676	2133	2648	2680	2487	94243	16252	91
KNV87_000677	0	3	3	2	3	3579	20
KNV87_000678	0	7	5	4	13	4169	23
KNV87_000679	5	15	6	9	30.33333333	4931	28
KNV87_017241	59	102	68	76	514.3333333	7868	44
KNV87_000680	11	45	30	29	290.3333333	6338	35
KNV87_000681	47	127	51	75	2032	7834	44
KNV87_000682	0	1	2	1	1	3062	17
KNV87_000683	1	8	4	4	12.33333333	4237	24
KNV87_000684	4290	6303	4867	5153	1074532.333	17146	96
KNV87_000685	0	1	1	1	0.333333333	2868	16
KNV87_000686	0	1	1	1	0.333333333	2868	16
KNV87_000687	6284	9995	7104	7794	3800300.333	17442	97
KNV87_000688	148	403	145	232	21933	10301	57
KNV87_000689	0	3	5	3	6.333333333	3805	21
KNV87_000690	0	3	0	1	3	3062	17
KNV87_000691	287	1332	405	675	327546.3333	13267	74
KNV87_000692	41	196	51	96	7525	8282	46
KNV87_017242	0	14	1	5	61	4378	24
KNV87_000693	120	942	230	431	199121.3333	11998	67
KNV87_000694	5	12	4	7	19	4713	26
KNV87_000695	0	1	0	0	0.333333333	2605	15
KNV87_000696	18	15	32	22	82.33333333	5961	33
KNV87_000697	9878	14990	12784	12551	6573969.333	17629	98
KNV87_000698	6	3	9	6	9	4559	25
KNV87_000699	60	67	62	63	13	7531	42
KNV87_000700	0	4	8	4	16	4169	23
KNV87_000701	1085	1861	1355	1434	155185.3333	15209	85
KNV87_000702	92	137	103	111	550.3333333	8577	48
KNV87_000703	35	68	77	60	489	7454	42
KNV87_000704	11	3	1	5	28	4378	24
KNV87_000705	0	0	4	1	5.333333333	3268	18
KNV87_000706	0	0	1	0	0.333333333	2605	15
KNV87_000707	2	5	3	3	2.333333333	3996	22
KNV87_000708	2	6	8	5	9.333333333	4444	25
KNV87_017829	82	411	73	189	37094.33333	9760	54
KNV87_017830	38	469	57	188	59311	9750	54
KNV87_000709	1964	8605	2267	4279	14060822.33	16980	95
KNV87_000710	9858	9043	11470	10124	1525516.333	17565	98
KNV87_000711	403	885	345	544	87881.33333	12688	71
KNV87_000712	123	178	210	170	1936.333333	9525	53
KNV87_000713	34	206	86	109	7781.333333	8534	48
KNV87_000714	38	60	55	51	133	7179	40
KNV87_000715	43	59	32	45	184.3333333	6970	39
KNV87_000716	24	45	48	39	171	6765	38
KNV87_000717	78	101	91	90	133	8155	46
KNV87_000718	639	779	702	707	4916.333333	13391	75
KNV87_000719	474	575	541	530	2641	12603	70
KNV87_000720	312	367	290	323	1573	11264	63
KNV87_000721	121	211	156	163	2058.333333	9422	53
KNV87_000722	11	11	13	12	1.333333333	5276	29
KNV87_000723	60	37	43	47	142.3333333	7051	39
KNV87_000724	0	0	1	0	0.333333333	2605	15
KNV87_000725	10	17	13	13	12.33333333	5417	30
KNV87_000726	1624	1763	1569	1652	9997	15522	87
KNV87_000727	11	23	14	16	39	5623	31
KNV87_000728	166	254	177	199	2299	9883	55
KNV87_000729	6	12	12	10	12	5098	28
KNV87_000730	532	974	674	727	50921.33333	13468	75
KNV87_017831	0	8	4	4	16	4169	23
KNV87_000731	0	2	1	1	1	3062	17
KNV87_017243	32	45	57	45	156.3333333	6970	39
KNV87_017244	884	918	677	826	17014.33333	13802	77
KNV87_000732	22799	23168	16480	20816	14132544.33	17751	99
KNV87_000733	194	362	145	234	12952.33333	10321	58
KNV87_000734	55	64	53	57	34.33333333	7373	41
KNV87_017245	714	1032	755	834	29922.33333	13826	77
KNV87_000735	45	60	56	54	60.33333333	7251	40
KNV87_000736	2048	1694	1587	1776	58214.33333	15658	87
KNV87_000737	77	139	99	105	988	8461	47
KNV87_000738	11680	17435	11758	13624	10892406.33	17647	98
KNV87_000739	0	4	0	1	5.333333333	3268	18
KNV87_000740	83095	57534	104829	81819	560424750.3	17906	100
KNV87_000741	146	556	184	295	51321.33333	10985	61
KNV87_000742	78	90	70	79	101.3333333	7921	44
KNV87_000743	139	210	164	171	1297	9534	53
KNV87_000744	434	629	509	524	9675	12573	70
KNV87_000745	22	26	11	20	60.33333333	5855	33
KNV87_000746	0	1	1	1	0.333333333	2868	16
KNV87_000747	0	0	0	0	0	1	0
KNV87_000748	0	0	0	0	0	1	0
KNV87_000749	0	0	1	0	0.333333333	2605	15
KNV87_000750	6582	8083	6438	7034	829960.3333	17370	97
KNV87_000751	96	156	96	116	1200	8674	48
KNV87_000752	34	32	44	37	41.33333333	6686	37
KNV87_000753	16	29	27	24	49	6094	34
KNV87_000754	7	15	20	14	43	5472	31
KNV87_000755	10330	11069	9525	10308	596347	17569	98
KNV87_000756	332	597	360	430	21196.33333	11991	67
KNV87_000757	4	23	5	11	114.3333333	5161	29
KNV87_000758	289	686	398	458	42072.33333	12171	68
KNV87_000759	0	0	0	0	0	1	0
KNV87_000760	1	2	0	1	1	3062	17
KNV87_000761	5	16	8	10	32.33333333	5062	28
KNV87_000762	9	10	20	13	37	5386	30
KNV87_000763	682	741	685	703	1104.333333	13375	75
KNV87_000764	532	916	657	702	38360.33333	13370	75
KNV87_000765	112	236	233	194	5004.333333	9816	55
KNV87_000766	6	10	1	6	20.33333333	4503	25
KNV87_000767	543	1075	626	748	81919	13551	76
KNV87_000768	598	1171	769	846	86529	13854	77
KNV87_000769	0	0	0	0	0	1	0
KNV87_000770	5692	5195	7182	6023	1069213	17278	96
KNV87_000771	3638	3995	3508	3714	63586.33333	16815	94
KNV87_000772	13	8	12	11	7	5200	29
KNV87_000773	3113	2817	2898	2943	23400.33333	16501	92
KNV87_000774	119	214	132	155	2653	9309	52
KNV87_000775	83	190	114	129	3031	8904	50
KNV87_000776	39	101	55	65	1036	7579	42
KNV87_000777	5403	7438	6064	6302	1077670.333	17307	97
KNV87_000778	74	155	80	103	2037	8425	47
KNV87_000779	2	3	3	3	0.333333333	3805	21
KNV87_000780	0	7	0	2	16.33333333	3692	21
KNV87_000781	0	0	0	0	0	1	0
KNV87_000782	0	0	2	1	1.333333333	2868	16
KNV87_000783	1435	2231	1436	1701	210940.3333	15586	87
KNV87_000784	20	22	9	17	49	5683	32
KNV87_000785	265	468	315	349	11186.33333	11447	64
KNV87_000786	368	589	521	493	12812.33333	12372	69
KNV87_000787	1996	2652	1911	2186	164440.3333	16039	89
KNV87_000788	189	229	152	190	1483	9771	55
KNV87_000789	151	97	149	132	937.3333333	8951	50
KNV87_000790	63	58	83	68	175	7659	43
KNV87_000791	55	50	89	65	450.3333333	7574	42
KNV87_000792	6	15	15	12	27	5293	30
KNV87_000793	8	13	24	15	67	5544	31
KNV87_000794	7665	7367	11169	8734	4470337.333	17496	98
KNV87_000795	2938	4552	3393	3628	692550.3333	16779	94
KNV87_000796	319	469	310	366	7977	11564	65
KNV87_000797	605	595	972	724	46153	13454	75
KNV87_000798	0	0	0	0	0	1	0
KNV87_000799	24	34	35	31	37	6437	36
KNV87_000800	0	6	5	4	10.33333333	4083	23
KNV87_000801	5	11	3	6	17.33333333	4620	26
KNV87_000802	830	1459	1046	1112	102144.3333	14567	81
KNV87_000803	19	19	29	22	33.33333333	6001	33
KNV87_000804	0	0	0	0	0	1	0
KNV87_000805	0	0	0	0	0	1	0
KNV87_000806	13	9	15	12	9.333333333	5324	30
KNV87_000807	0	1	4	2	4.333333333	3424	19
KNV87_000808	0	3	3	2	3	3579	20
KNV87_000809	0	2	0	1	1.333333333	2868	16
KNV87_000810	5	4	12	7	19	4713	26
KNV87_000811	0	1	0	0	0.333333333	2605	15
KNV87_000812	0	1	0	0	0.333333333	2605	15
KNV87_017246	1289	2464	1715	1823	353850.3333	15712	88
KNV87_017247	1812	2623	2130	2188	166982.3333	16040	90
KNV87_000813	12	24	10	15	57.33333333	5570	31
KNV87_000814	1078	1582	1155	1272	73712.33333	14915	83
KNV87_000815	136	316	169	207	9183	9979	56
KNV87_017248	15	20	12	16	16.33333333	5599	31
KNV87_017249	9	4	13	9	20.33333333	4931	28
KNV87_000817	66	118	86	90	688	8155	46
KNV87_000816	0	0	0	0	0	1	0
KNV87_000818	35	86	42	54	764.3333333	7273	41
KNV87_000819	1181	1821	1096	1366	157075	15095	84
KNV87_000820	49	69	65	61	112	7485	42
KNV87_000821	65	51	62	59	54.33333333	7438	42
KNV87_000822	0	0	0	0	0	1	0
KNV87_000823	16	9	6	10	26.33333333	5133	29
KNV87_000824	20	35	26	27	57	6248	35
KNV87_000825	73	150	68	97	2113	8308	46
KNV87_000826	3721	8748	4196	5555	7702843	17217	96
KNV87_000827	25	108	47	60	1849	7454	42
KNV87_000828	211	407	194	271	14012.33333	10747	60
KNV87_000829	62	242	100	135	9001.333333	8993	50
KNV87_000830	49	196	91	112	5733	8601	48
KNV87_000831	36	64	60	53	229.3333333	7239	40
KNV87_000832	3344	5370	3524	4079	1257465.333	16922	94
KNV87_000833	170	327	185	227	7506.333333	10248	57
KNV87_000834	31	22	12	22	90.33333333	5961	33
KNV87_000835	388	560	453	467	7543	12231	68
KNV87_000836	4184	3766	3540	3830	106756	16850	94
KNV87_000837	13	15	18	15	6.333333333	5570	31
KNV87_000838	13	25	16	18	39	5744	32
KNV87_000839	354	458	305	372	6104.333333	11609	65
KNV87_017992	0	0	0	0	0	1	0
KNV87_017993	0	0	0	0	0	1	0
KNV87_017250	844	1011	845	900	9241	14026	78
KNV87_000840	0	0	0	0	0	1	0
KNV87_000841	728	1057	698	828	39670.33333	13808	77
KNV87_000842	20	32	29	27	39	6248	35
KNV87_000843	73	96	48	72	576.3333333	7767	43
KNV87_000844	142	349	181	224	12099	10203	57
KNV87_000845	44	103	56	68	972.3333333	7651	43
KNV87_000846	792	1263	1076	1044	56244.33333	14401	80
KNV87_000847	73	180	115	123	2906.333333	8798	49
KNV87_000848	201	260	215	225	950.3333333	10226	57
KNV87_000849	0	0	0	0	0	1	0
KNV87_000850	80	86	126	97	625.3333333	8318	46
KNV87_000851	165	267	277	236	3841.333333	10351	58
KNV87_000852	1560	2047	1836	1814	59644.33333	15702	88
KNV87_000853	10	11	10	10	0.333333333	5133	29
KNV87_000854	1	0	4	2	4.333333333	3424	19
KNV87_017251	9	11	7	9	4	4992	28
KNV87_017996	134	200	97	144	2722.333333	9126	51
KNV87_000855	118	224	113	152	3930.333333	9256	52
KNV87_000856	52	85	54	64	342.3333333	7553	42
KNV87_000857	1533	2204	1759	1832	116557	15726	88
KNV87_000858	5162	8479	5374	6338	3448076.333	17311	97
KNV87_000859	14	39	14	22	208.3333333	6001	33
KNV87_000860	0	0	1	0	0.333333333	2605	15
KNV87_000861	22	23	17	21	10.33333333	5900	33
KNV87_000862	1391	1822	1700	1638	49354.33333	15510	87
KNV87_000863	506	417	505	476	2611	12285	69
KNV87_000864	4409	6908	3938	5085	2547957	17138	96
KNV87_000865	54	167	57	93	4146.333333	8211	46
KNV87_000866	2101	2740	2147	2329	127014.3333	16153	90
KNV87_000867	18	97	11	42	2281	6875	38
KNV87_000868	7	16	4	9	39	4992	28
KNV87_000869	0	0	0	0	0	1	0
KNV87_000870	463	773	536	591	26266.33333	12908	72
KNV87_000871	6593	6952	6765	6770	32239	17349	97
KNV87_000872	0	0	0	0	0	1	0
KNV87_017252	197	232	217	215	308.3333333	10099	56
KNV87_000873	0	0	0	0	0	1	0
KNV87_000874	0	0	0	0	0	1	0
KNV87_000875	0	0	0	0	0	1	0
KNV87_000876	0	0	0	0	0	1	0
KNV87_000877	0	0	0	0	0	1	0
KNV87_000878	0	0	0	0	0	1	0
KNV87_000879	0	0	0	0	0	1	0
KNV87_000880	0	0	0	0	0	1	0
KNV87_000881	0	0	0	0	0	1	0
KNV87_000882	20	20	25	22	8.333333333	5961	33
KNV87_000883	22	3	5	10	109	5098	28
KNV87_000884	2152	2545	2458	2385	42609	16196	90
KNV87_000885	1865	2454	1959	2093	100130.3333	15961	89
KNV87_000886	110	245	175	177	4558.333333	9609	54
KNV87_000887	50	73	97	73	552.3333333	7792	43
KNV87_000888	0	1	1	1	0.333333333	2868	16
KNV87_000889	4	5	14	8	30.33333333	4799	27
KNV87_000890	215	1151	276	547	274240.3333	12704	71
KNV87_000891	7	5	6	6	1	4559	25
KNV87_000892	375	375	321	357	972	11505	64
KNV87_000893	78	90	100	89	121.3333333	8139	45
KNV87_000894	438	522	471	477	1791	12289	69
KNV87_000895	0	1	3	1	2.333333333	3268	18
KNV87_000896	8	72	9	30	1344.333333	6378	36
KNV87_000897	0	0	2	1	1.333333333	2868	16
KNV87_000898	49	24	50	41	217	6836	38
KNV87_000899	266	354	278	299	2277.333333	11030	62
KNV87_000900	642	1043	749	811	43114.33333	13753	77
KNV87_000901	13	28	21	21	56.33333333	5900	33
KNV87_000902	26	61	15	34	577	6567	37
KNV87_000903	0	2	1	1	1	3062	17
KNV87_000904	0	0	0	0	0	1	0
KNV87_000905	0	3	0	1	3	3062	17
KNV87_000906	282	608	335	408	30602.33333	11856	66
KNV87_000907	1	1	3	2	1.333333333	3424	19
KNV87_000908	1	2	6	3	7	3905	22
KNV87_000909	0	0	0	0	0	1	0
KNV87_000910	0	0	0	0	0	1	0
KNV87_000911	0	0	0	0	0	1	0
KNV87_000912	0	0	0	0	0	1	0
KNV87_000913	0	0	0	0	0	1	0
KNV87_000914	0	0	0	0	0	1	0
KNV87_000915	0	0	0	0	0	1	0
KNV87_000916	0	0	0	0	0	1	0
KNV87_000917	0	0	0	0	0	1	0
KNV87_000918	0	0	0	0	0	1	0
KNV87_000919	0	0	0	0	0	1	0
KNV87_000920	0	0	0	0	0	1	0
KNV87_000921	0	0	0	0	0	1	0
KNV87_000922	0	0	0	0	0	1	0
KNV87_000923	0	0	0	0	0	1	0
KNV87_000924	0	0	0	0	0	1	0
KNV87_000925	0	0	0	0	0	1	0
KNV87_000926	0	0	0	0	0	1	0
KNV87_000927	0	0	0	0	0	1	0
KNV87_000928	0	0	0	0	0	1	0
KNV87_000929	0	0	0	0	0	1	0
KNV87_000930	0	0	0	0	0	1	0
KNV87_000931	0	0	0	0	0	1	0
KNV87_000932	1	1	0	1	0.333333333	2868	16
KNV87_000933	0	0	3	1	3	3062	17
KNV87_000934	498	711	499	569	15052.33333	12816	72
KNV87_000935	1241	1117	1222	1193	4460.333333	14761	82
KNV87_000936	449	554	606	536	6396.333333	12642	71
KNV87_000937	1381	1983	1675	1680	90617.33333	15555	87
KNV87_017253	37	56	29	41	192.3333333	6822	38
KNV87_000938	814	1269	1016	1033	51973	14373	80
KNV87_000939	336	267	274	292	1442.333333	10954	61
KNV87_000940	1035	1976	1312	1441	233851	15218	85
KNV87_000941	2445	3536	3108	3030	302172.3333	16542	92
KNV87_000942	636	1576	978	1063	226361.3333	14455	81
KNV87_000943	275	682	469	475	41442.33333	12281	69
KNV87_000944	45962	78234	45283	56493	354618571	17875	100
KNV87_000945	87	97	101	95	52	8260	46
KNV87_000946	93	173	136	134	1603	8981	50
KNV87_000947	998	1540	1337	1292	74982.33333	14960	83
KNV87_000948	562	677	553	597	4780.333333	12939	72
KNV87_000949	37	98	48	61	1057	7485	42
KNV87_000950	142	229	301	224	6339	10203	57
KNV87_000951	2	5	2	3	3	3905	22
KNV87_017865	0	5	0	2	8.333333333	3424	19
KNV87_000952	181	226	198	202	516.3333333	9915	55
KNV87_000953	0	4	0	1	5.333333333	3268	18
KNV87_000954	362	491	396	416	4470.333333	11910	66
KNV87_000955	357	476	432	422	3620.333333	11938	67
KNV87_000956	0	2	4	2	4	3579	20
KNV87_000957	1	7	3	4	9.333333333	4083	23
KNV87_017254	142	175	120	146	766.3333333	9158	51
KNV87_000958	28	59	30	39	301	6765	38
KNV87_000959	355	761	454	523	44814.33333	12567	70
KNV87_000960	865	1317	873	1018	66917.33333	14334	80
KNV87_000961	133	274	198	202	4980.333333	9915	55
KNV87_000962	3863	7185	3731	4926	3830537.333	17114	95
KNV87_000963	180	227	192	200	596.3333333	9894	55
KNV87_000964	710	1064	1001	925	35661	14099	79
KNV87_000965	52	118	100	90	1164	8155	46
KNV87_000966	7	10	10	9	3	4992	28
KNV87_000967	0	14	8	7	49.33333333	4756	27
KNV87_000968	598	1056	900	851	54217.33333	13873	77
KNV87_000969	59	103	57	73	676	7784	43
KNV87_000970	0	6	1	2	10.33333333	3692	21
KNV87_000971	1309	1699	1643	1550	44465.33333	15400	86
KNV87_000972	1615	1872	1390	1626	58166.33333	15488	86
KNV87_000973	236	299	260	265	1011	10678	60
KNV87_000974	40	22	47	36	166.3333333	6673	37
KNV87_000975	151	237	227	205	2212	9953	56
KNV87_017255	81	123	87	97	516	8308	46
KNV87_017256	260	243	287	263	492.3333333	10660	59
KNV87_000976	5525	8332	5409	6422	2739439	17317	97
KNV87_000977	1609	2266	1600	1825	145881	15714	88
KNV87_000978	1	4	0	2	4.333333333	3424	19
KNV87_000979	39	81	47	56	497.3333333	7315	41
KNV87_000980	37	101	58	65	1064.333333	7586	42
KNV87_000981	327	395	315	346	1861.333333	11423	64
KNV87_000982	783	1034	759	859	23200.33333	13899	78
KNV87_000983	0	0	0	0	0	1	0
KNV87_000984	5	5	5	5	0	4378	24
KNV87_000985	76	27	85	63	974.3333333	7522	42
KNV87_000986	855	1461	1039	1118	96529.33333	14585	81
KNV87_000987	9224	12529	9440	10398	3418600.333	17571	98
KNV87_000988	223	151	171	182	1381.333333	9679	54
KNV87_000989	4103	5270	4333	4569	382126.3333	17054	95
KNV87_000990	401	528	464	464	4032.333333	12212	68
KNV87_000991	1654	2438	1824	1972	170092	15845	88
KNV87_000992	1414	1965	1421	1600	99931	15454	86
KNV87_000993	199	213	204	205	50.33333333	9961	56
KNV87_000994	147	223	173	181	1492	9670	54
KNV87_000995	287	544	414	415	16513	11902	66
KNV87_000996	2204	4616	3911	3577	1538103	16766	94
KNV87_000997	2	4	2	3	1.333333333	3805	21
KNV87_017257	21	57	39	39	324	6765	38
KNV87_000998	4	10	8	7	9.333333333	4756	27
KNV87_000999	2035	2097	2983	2372	281257.3333	16186	90
KNV87_001000	124	114	125	121	37	8767	49
KNV87_001001	1296	3212	1443	1984	1137004.333	15855	88
KNV87_001002	47	149	89	95	2628	8260	46
KNV87_001003	3194	5147	3164	3835	1291233	16853	94
KNV87_001004	1138	1534	1123	1265	54327	14902	83
KNV87_001005	117	215	121	151	3076	9251	52
